	BaseGeneMean	is_outlier	outlier_ratio	gene_mean	prog_gene	prog_genemean	group1_DEratio	group1_genemean	group2_DEratio	group2_genemean	group3_DEratio	group3_genemean	group4_DEratio	group4_genemean	group5_DEratio	group5_genemean	group6_DEratio	group6_genemean
Gene7030	0.2164686359254979	False	1.0	0.2164686359254979	False	0.2164686359254979	1.0	0.2164686359254979	1.0	0.2164686359254979	1.0	0.2164686359254979	1.0	0.2164686359254979	1.0	0.2164686359254979	1.0	0.2164686359254979
Gene7031	0.016032463058285644	False	1.0	0.016032463058285644	False	0.016032463058285644	1.0	0.016032463058285644	1.0	0.016032463058285644	1.0	0.016032463058285644	1.0	0.016032463058285644	1.0	0.016032463058285644	1.0	0.016032463058285644
Gene7032	0.0002714587767187905	False	1.0	0.0002714587767187905	False	0.0002714587767187905	4.832226439593875	0.0013117502781203499	1.0	0.0002714587767187905	1.0	0.0002714587767187905	1.0	0.0002714587767187905	1.0	0.0002714587767187905	1.0	0.0002714587767187905
Gene7033	0.10198298063906852	False	1.0	0.10198298063906852	False	0.10198298063906852	1.0	0.10198298063906852	1.0	0.10198298063906852	1.0	0.10198298063906852	1.0	0.10198298063906852	1.0	0.10198298063906852	1.0	0.10198298063906852
Gene7034	0.00618656725163063	False	1.0	0.00618656725163063	False	0.00618656725163063	1.0	0.00618656725163063	1.0	0.00618656725163063	1.0	0.00618656725163063	1.0	0.00618656725163063	1.0	0.00618656725163063	1.0	0.00618656725163063
Gene7035	0.008557003407123504	False	1.0	0.008557003407123504	False	0.008557003407123504	1.0	0.008557003407123504	1.0	0.008557003407123504	1.0	0.008557003407123504	1.0	0.008557003407123504	1.0	0.008557003407123504	1.0	0.008557003407123504
Gene7036	0.07975884023686203	False	1.0	0.07975884023686203	False	0.07975884023686203	1.0	0.07975884023686203	1.0	0.07975884023686203	1.0	0.07975884023686203	1.0	0.07975884023686203	1.0	0.07975884023686203	1.0	0.07975884023686203
Gene7037	0.006384070323476466	False	1.0	0.006384070323476466	False	0.006384070323476466	1.0	0.006384070323476466	1.0	0.006384070323476466	1.0	0.006384070323476466	1.0	0.006384070323476466	1.0	0.006384070323476466	1.0	0.006384070323476466
Gene7038	0.13190022670013304	False	1.0	0.13190022670013304	False	0.13190022670013304	1.0	0.13190022670013304	1.0	0.13190022670013304	1.0	0.13190022670013304	1.0	0.13190022670013304	1.0	0.13190022670013304	1.0	0.13190022670013304
Gene7039	0.009912933823234892	False	1.0	0.009912933823234892	False	0.009912933823234892	1.0	0.009912933823234892	1.0	0.009912933823234892	1.0	0.009912933823234892	1.0	0.009912933823234892	1.0	0.009912933823234892	1.0	0.009912933823234892
Gene7040	0.13217576061737782	True	586.2211164557943	7.600545354446609	False	7.600545354446609	1.0	7.600545354446609	1.0	7.600545354446609	1.0	7.600545354446609	1.0	7.600545354446609	1.0	7.600545354446609	1.0	7.600545354446609
Gene7041	0.006068486555979518	False	1.0	0.006068486555979518	False	0.006068486555979518	1.0	0.006068486555979518	1.0	0.006068486555979518	1.0	0.006068486555979518	1.0	0.006068486555979518	1.0	0.006068486555979518	1.0	0.006068486555979518
Gene7042	0.07863527167061962	False	1.0	0.07863527167061962	False	0.07863527167061962	1.0	0.07863527167061962	1.0	0.07863527167061962	1.0	0.07863527167061962	1.0	0.07863527167061962	1.0	0.07863527167061962	1.0	0.07863527167061962
Gene7043	0.00014315904659922013	False	1.0	0.00014315904659922013	False	0.00014315904659922013	1.0	0.00014315904659922013	1.0	0.00014315904659922013	1.0	0.00014315904659922013	1.0	0.00014315904659922013	1.0	0.00014315904659922013	1.0	0.00014315904659922013
Gene7044	0.0007212986687328971	False	1.0	0.0007212986687328971	False	0.0007212986687328971	1.0	0.0007212986687328971	1.0	0.0007212986687328971	1.0	0.0007212986687328971	1.0	0.0007212986687328971	1.0	0.0007212986687328971	1.0	0.0007212986687328971
Gene7045	0.005564766693174976	False	1.0	0.005564766693174976	False	0.005564766693174976	1.0	0.005564766693174976	1.0	0.005564766693174976	1.0	0.005564766693174976	1.0	0.005564766693174976	1.0	0.005564766693174976	1.0	0.005564766693174976
Gene7046	0.029445881063171014	False	1.0	0.029445881063171014	False	0.029445881063171014	3.2323509213853185	0.09517942078554333	1.0	0.029445881063171014	1.0	0.029445881063171014	1.0	0.029445881063171014	1.0	0.029445881063171014	1.0	0.029445881063171014
Gene7047	0.0046763416214061545	False	1.0	0.0046763416214061545	False	0.0046763416214061545	1.0	0.0046763416214061545	1.0	0.0046763416214061545	1.0	0.0046763416214061545	1.0	0.0046763416214061545	1.0	0.0046763416214061545	1.0	0.0046763416214061545
Gene7048	0.011013149904416056	False	1.0	0.011013149904416056	False	0.011013149904416056	1.0	0.011013149904416056	1.0	0.011013149904416056	1.0	0.011013149904416056	1.0	0.011013149904416056	1.0	0.011013149904416056	1.0	0.011013149904416056
Gene7049	0.009734474818717169	False	1.0	0.009734474818717169	False	0.009734474818717169	1.0	0.009734474818717169	1.0	0.009734474818717169	1.0	0.009734474818717169	1.0	0.009734474818717169	1.0	0.009734474818717169	1.0	0.009734474818717169
Gene7050	0.044568368123508194	False	1.0	0.044568368123508194	False	0.044568368123508194	1.0	0.044568368123508194	1.0	0.044568368123508194	1.0	0.044568368123508194	1.0	0.044568368123508194	1.0	0.044568368123508194	1.0	0.044568368123508194
Gene7051	0.03644121242446519	False	1.0	0.03644121242446519	False	0.03644121242446519	1.0	0.03644121242446519	1.0	0.03644121242446519	1.0	0.03644121242446519	1.0	0.03644121242446519	1.0	0.03644121242446519	1.0	0.03644121242446519
Gene7052	0.002907058634590111	False	1.0	0.002907058634590111	False	0.002907058634590111	1.0	0.002907058634590111	1.0	0.002907058634590111	1.0	0.002907058634590111	1.0	0.002907058634590111	1.0	0.002907058634590111	1.0	0.002907058634590111
Gene7053	5.119370134714414e-05	False	1.0	5.119370134714414e-05	False	5.119370134714414e-05	1.0	5.119370134714414e-05	1.0	5.119370134714414e-05	1.0	5.119370134714414e-05	1.0	5.119370134714414e-05	1.0	5.119370134714414e-05	1.0	5.119370134714414e-05
Gene7054	0.04698133042609547	False	1.0	0.04698133042609547	False	0.04698133042609547	1.0	0.04698133042609547	1.0	0.04698133042609547	2.4076896392383214	0.11311646250454219	1.0	0.04698133042609547	1.0	0.04698133042609547	1.0	0.04698133042609547
Gene7055	1.499496867823281e-05	False	1.0	1.499496867823281e-05	False	1.499496867823281e-05	1.0	1.499496867823281e-05	1.0	1.499496867823281e-05	1.0	1.499496867823281e-05	1.0	1.499496867823281e-05	1.0	1.499496867823281e-05	1.0	1.499496867823281e-05
Gene7056	0.004218440846833307	False	1.0	0.004218440846833307	False	0.004218440846833307	1.6538043316259752	0.00697647574520087	2.986313386166137	0.012597586369648318	1.0	0.004218440846833307	1.0	0.004218440846833307	1.0	0.004218440846833307	1.0	0.004218440846833307
Gene7057	0.021634004008530272	False	1.0	0.021634004008530272	False	0.021634004008530272	1.0	0.021634004008530272	1.0	0.021634004008530272	1.0	0.021634004008530272	1.0	0.021634004008530272	1.0	0.021634004008530272	1.0	0.021634004008530272
Gene7058	0.0005859956835602766	False	1.0	0.0005859956835602766	False	0.0005859956835602766	1.0	0.0005859956835602766	1.0	0.0005859956835602766	1.0	0.0005859956835602766	1.0	0.0005859956835602766	1.0	0.0005859956835602766	1.0	0.0005859956835602766
Gene7059	0.0045678954093823195	False	1.0	0.0045678954093823195	False	0.0045678954093823195	1.0	0.0045678954093823195	1.0	0.0045678954093823195	1.0	0.0045678954093823195	1.0	0.0045678954093823195	1.0	0.0045678954093823195	1.0	0.0045678954093823195
Gene7060	0.0024889350312315424	False	1.0	0.0024889350312315424	False	0.0024889350312315424	1.0	0.0024889350312315424	1.0	0.0024889350312315424	1.0	0.0024889350312315424	1.0	0.0024889350312315424	1.0	0.0024889350312315424	1.0	0.0024889350312315424
Gene7061	0.00909159641050287	False	1.0	0.00909159641050287	False	0.00909159641050287	1.0	0.00909159641050287	1.0	0.00909159641050287	1.0	0.00909159641050287	16.501193590103213	0.15002219241279535	1.0	0.00909159641050287	1.0	0.00909159641050287
Gene7062	0.07499076121558948	False	1.0	0.07499076121558948	False	0.07499076121558948	1.0	0.07499076121558948	1.0	0.07499076121558948	1.0	0.07499076121558948	1.0	0.07499076121558948	1.0	0.07499076121558948	1.0	0.07499076121558948
Gene7063	0.0179657635174915	False	1.0	0.0179657635174915	False	0.0179657635174915	1.0	0.0179657635174915	1.0	0.0179657635174915	1.0	0.0179657635174915	1.0	0.0179657635174915	1.0	0.0179657635174915	1.0	0.0179657635174915
Gene7064	0.019651586873203876	False	1.0	0.019651586873203876	False	0.019651586873203876	1.0	0.019651586873203876	1.0	0.019651586873203876	1.0	0.019651586873203876	1.0	0.019651586873203876	1.0	0.019651586873203876	1.0	0.019651586873203876
Gene7065	0.060181553790266344	False	1.0	0.060181553790266344	False	0.060181553790266344	1.0	0.060181553790266344	1.0	0.060181553790266344	1.0	0.060181553790266344	1.0	0.060181553790266344	1.0	0.060181553790266344	1.0	0.060181553790266344
Gene7066	0.0052552714348585335	False	1.0	0.0052552714348585335	False	0.0052552714348585335	1.0	0.0052552714348585335	1.0	0.0052552714348585335	1.0	0.0052552714348585335	1.0	0.0052552714348585335	1.0	0.0052552714348585335	1.0	0.0052552714348585335
Gene7067	0.0005241153398260832	False	1.0	0.0005241153398260832	False	0.0005241153398260832	1.0	0.0005241153398260832	1.0	0.0005241153398260832	1.0	0.0005241153398260832	1.0	0.0005241153398260832	1.0	0.0005241153398260832	1.0	0.0005241153398260832
Gene7068	0.39176826811816545	False	1.0	0.39176826811816545	False	0.39176826811816545	1.0	0.39176826811816545	1.0	0.39176826811816545	1.0	0.39176826811816545	1.0	0.39176826811816545	1.0	0.39176826811816545	1.0	0.39176826811816545
Gene7069	0.0001996278412370273	False	1.0	0.0001996278412370273	False	0.0001996278412370273	1.0	0.0001996278412370273	1.0	0.0001996278412370273	1.0	0.0001996278412370273	1.0	0.0001996278412370273	1.0	0.0001996278412370273	1.0	0.0001996278412370273
Gene7070	0.008664540025560198	False	1.0	0.008664540025560198	False	0.008664540025560198	1.0	0.008664540025560198	1.0	0.008664540025560198	1.0	0.008664540025560198	1.0	0.008664540025560198	1.0	0.008664540025560198	1.0	0.008664540025560198
Gene7071	0.13242560796970576	False	1.0	0.13242560796970576	False	0.13242560796970576	1.0	0.13242560796970576	1.0	0.13242560796970576	1.0	0.13242560796970576	1.0	0.13242560796970576	1.0	0.13242560796970576	1.0	0.13242560796970576
Gene7072	0.0016298301136669332	False	1.0	0.0016298301136669332	False	0.0016298301136669332	1.0	0.0016298301136669332	1.0	0.0016298301136669332	1.0	0.0016298301136669332	1.0	0.0016298301136669332	1.0	0.0016298301136669332	1.0	0.0016298301136669332
Gene7073	0.11521326134642303	False	1.0	0.11521326134642303	False	0.11521326134642303	1.0	0.11521326134642303	1.0	0.11521326134642303	1.0	0.11521326134642303	1.0	0.11521326134642303	1.0	0.11521326134642303	1.0	0.11521326134642303
Gene7074	0.0007661047595412792	False	1.0	0.0007661047595412792	False	0.0007661047595412792	1.0	0.0007661047595412792	1.0	0.0007661047595412792	1.0	0.0007661047595412792	1.0	0.0007661047595412792	1.0	0.0007661047595412792	1.0	0.0007661047595412792
Gene7075	0.0008848601844060723	False	1.0	0.0008848601844060723	False	0.0008848601844060723	1.0	0.0008848601844060723	1.0	0.0008848601844060723	1.0	0.0008848601844060723	1.0	0.0008848601844060723	1.0	0.0008848601844060723	1.0	0.0008848601844060723
Gene7076	0.03636524756874208	False	1.0	0.03636524756874208	False	0.03636524756874208	1.0	0.03636524756874208	1.0	0.03636524756874208	1.0	0.03636524756874208	1.0	0.03636524756874208	1.0	0.03636524756874208	1.0	0.03636524756874208
Gene7077	0.0005212569299932316	False	1.0	0.0005212569299932316	False	0.0005212569299932316	1.0	0.0005212569299932316	1.0	0.0005212569299932316	1.0	0.0005212569299932316	1.0	0.0005212569299932316	1.0	0.0005212569299932316	1.0	0.0005212569299932316
Gene7078	0.009780024178610505	False	1.0	0.009780024178610505	False	0.009780024178610505	1.0	0.009780024178610505	1.0	0.009780024178610505	1.0	0.009780024178610505	1.0	0.009780024178610505	1.0	0.009780024178610505	1.0	0.009780024178610505
Gene7079	0.0005460682717037157	False	1.0	0.0005460682717037157	False	0.0005460682717037157	1.0	0.0005460682717037157	1.0	0.0005460682717037157	1.0	0.0005460682717037157	1.0	0.0005460682717037157	1.0	0.0005460682717037157	1.0	0.0005460682717037157
Gene7080	0.06625077548142791	False	1.0	0.06625077548142791	False	0.06625077548142791	1.0	0.06625077548142791	1.0	0.06625077548142791	1.0	0.06625077548142791	1.0	0.06625077548142791	1.0	0.06625077548142791	9.293333544355722	0.6156905541211336
Gene7081	0.014497219549726967	False	1.0	0.014497219549726967	False	0.014497219549726967	1.0	0.014497219549726967	1.0	0.014497219549726967	1.0	0.014497219549726967	1.0	0.014497219549726967	1.0	0.014497219549726967	1.5812854200306468	0.022924241904966513
Gene7082	0.0002493508470155377	False	1.0	0.0002493508470155377	False	0.0002493508470155377	22.392394179882146	0.00558356245545941	1.0	0.0002493508470155377	1.0	0.0002493508470155377	1.0	0.0002493508470155377	1.0	0.0002493508470155377	1.0	0.0002493508470155377
Gene7083	0.0009437055363009955	False	1.0	0.0009437055363009955	False	0.0009437055363009955	1.0	0.0009437055363009955	2.3498548912186434	0.002217571070347007	1.0	0.0009437055363009955	1.0	0.0009437055363009955	1.0	0.0009437055363009955	1.0	0.0009437055363009955
Gene7084	0.018797883161076806	False	1.0	0.018797883161076806	False	0.018797883161076806	1.0	0.018797883161076806	1.0	0.018797883161076806	1.0	0.018797883161076806	1.0	0.018797883161076806	1.0	0.018797883161076806	1.0	0.018797883161076806
Gene7085	0.010373500654494217	False	1.0	0.010373500654494217	False	0.010373500654494217	1.0	0.010373500654494217	1.0	0.010373500654494217	1.0	0.010373500654494217	1.0	0.010373500654494217	1.0	0.010373500654494217	1.0	0.010373500654494217
Gene7086	0.022006524636699467	False	1.0	0.022006524636699467	False	0.022006524636699467	1.0	0.022006524636699467	2.5159242950391763	0.05536674998285037	1.0	0.022006524636699467	1.0	0.022006524636699467	1.0	0.022006524636699467	1.0	0.022006524636699467
Gene7087	0.039763382271834014	False	1.0	0.039763382271834014	False	0.039763382271834014	1.0	0.039763382271834014	1.0	0.039763382271834014	1.0	0.039763382271834014	1.0	0.039763382271834014	1.0	0.039763382271834014	1.0	0.039763382271834014
Gene7088	0.014620070582283075	False	1.0	0.014620070582283075	False	0.014620070582283075	1.0	0.014620070582283075	1.0	0.014620070582283075	1.0	0.014620070582283075	1.0	0.014620070582283075	1.0	0.014620070582283075	1.0	0.014620070582283075
Gene7089	0.03699406176065098	False	1.0	0.03699406176065098	False	0.03699406176065098	1.0	0.03699406176065098	1.0	0.03699406176065098	1.0	0.03699406176065098	1.0	0.03699406176065098	1.0	0.03699406176065098	1.0	0.03699406176065098
Gene7090	0.006232280837873476	False	1.0	0.006232280837873476	False	0.006232280837873476	1.0	0.006232280837873476	1.0	0.006232280837873476	1.0	0.006232280837873476	1.0	0.006232280837873476	1.0	0.006232280837873476	1.0	0.006232280837873476
Gene7091	0.0001018547191690837	False	1.0	0.0001018547191690837	False	0.0001018547191690837	1.0	0.0001018547191690837	1.0	0.0001018547191690837	1.0	0.0001018547191690837	1.0	0.0001018547191690837	1.0	0.0001018547191690837	1.0	0.0001018547191690837
Gene7092	0.0007863857544274872	False	1.0	0.0007863857544274872	False	0.0007863857544274872	1.0	0.0007863857544274872	1.0	0.0007863857544274872	1.0	0.0007863857544274872	1.0	0.0007863857544274872	1.0	0.0007863857544274872	1.0	0.0007863857544274872
Gene7093	1.2304937283550896e-07	False	1.0	1.2304937283550896e-07	False	1.2304937283550896e-07	1.0	1.2304937283550896e-07	1.0	1.2304937283550896e-07	1.0	1.2304937283550896e-07	1.0	1.2304937283550896e-07	1.0	1.2304937283550896e-07	1.0	1.2304937283550896e-07
Gene7094	0.007598085922204036	False	1.0	0.007598085922204036	False	0.007598085922204036	1.0	0.007598085922204036	1.0	0.007598085922204036	1.0	0.007598085922204036	1.0	0.007598085922204036	1.0	0.007598085922204036	1.0	0.007598085922204036
Gene7095	4.791147200404125e-07	False	1.0	4.791147200404125e-07	False	4.791147200404125e-07	1.0	4.791147200404125e-07	1.0	4.791147200404125e-07	1.0	4.791147200404125e-07	1.0	4.791147200404125e-07	1.0	4.791147200404125e-07	1.0	4.791147200404125e-07
Gene7096	0.003060066044221732	False	1.0	0.003060066044221732	False	0.003060066044221732	1.0	0.003060066044221732	1.0	0.003060066044221732	1.0	0.003060066044221732	1.0	0.003060066044221732	1.0	0.003060066044221732	1.0	0.003060066044221732
Gene7097	0.0010624537601989362	False	1.0	0.0010624537601989362	False	0.0010624537601989362	1.0	0.0010624537601989362	1.0	0.0010624537601989362	1.0	0.0010624537601989362	1.0	0.0010624537601989362	5.430285041010165	0.005769426760773284	1.0	0.0010624537601989362
Gene7098	0.12014530864104705	False	1.0	0.12014530864104705	False	0.12014530864104705	1.0	0.12014530864104705	1.0	0.12014530864104705	1.0	0.12014530864104705	1.0	0.12014530864104705	1.0	0.12014530864104705	1.0	0.12014530864104705
Gene7099	0.006703419251650993	False	1.0	0.006703419251650993	False	0.006703419251650993	1.0	0.006703419251650993	1.0	0.006703419251650993	1.0	0.006703419251650993	1.0	0.006703419251650993	1.0	0.006703419251650993	1.0	0.006703419251650993
Gene7100	0.005140611313038539	False	1.0	0.005140611313038539	False	0.005140611313038539	1.0	0.005140611313038539	1.0	0.005140611313038539	1.0	0.005140611313038539	1.0	0.005140611313038539	1.0	0.005140611313038539	1.0	0.005140611313038539
Gene7101	0.005715706859466242	False	1.0	0.005715706859466242	False	0.005715706859466242	1.0	0.005715706859466242	1.0	0.005715706859466242	1.0	0.005715706859466242	1.0	0.005715706859466242	1.0	0.005715706859466242	1.0	0.005715706859466242
Gene7102	0.01078573330606186	False	1.0	0.01078573330606186	False	0.01078573330606186	1.0	0.01078573330606186	1.0	0.01078573330606186	1.0	0.01078573330606186	1.0	0.01078573330606186	1.0	0.01078573330606186	1.0	0.01078573330606186
Gene7103	0.012709678029112667	False	1.0	0.012709678029112667	False	0.012709678029112667	1.0	0.012709678029112667	1.0	0.012709678029112667	1.0	0.012709678029112667	1.0	0.012709678029112667	1.0	0.012709678029112667	1.0	0.012709678029112667
Gene7104	0.0009008612377098389	False	1.0	0.0009008612377098389	False	0.0009008612377098389	1.0	0.0009008612377098389	9.103088795794246	0.008200619839561772	1.0	0.0009008612377098389	1.0	0.0009008612377098389	1.0	0.0009008612377098389	1.0	0.0009008612377098389
Gene7105	0.010528909090138166	False	1.0	0.010528909090138166	False	0.010528909090138166	1.0	0.010528909090138166	1.0	0.010528909090138166	1.0	0.010528909090138166	1.0	0.010528909090138166	1.0	0.010528909090138166	1.0	0.010528909090138166
Gene7106	0.0034411414908789486	False	1.0	0.0034411414908789486	False	0.0034411414908789486	1.4511469326940603	0.004993601919455252	1.0	0.0034411414908789486	1.0	0.0034411414908789486	1.0	0.0034411414908789486	1.0	0.0034411414908789486	1.0	0.0034411414908789486
Gene7107	0.025150434251429096	False	1.0	0.025150434251429096	False	0.025150434251429096	2.87674710558541	0.07235143893701482	1.0	0.025150434251429096	1.0	0.025150434251429096	1.0	0.025150434251429096	1.0	0.025150434251429096	1.0	0.025150434251429096
Gene7108	0.0766919121629735	False	1.0	0.0766919121629735	False	0.0766919121629735	1.0	0.0766919121629735	1.0	0.0766919121629735	1.0	0.0766919121629735	1.0	0.0766919121629735	1.0	0.0766919121629735	1.0	0.0766919121629735
Gene7109	0.1480265295837478	False	1.0	0.1480265295837478	False	0.1480265295837478	1.0	0.1480265295837478	1.0	0.1480265295837478	1.0	0.1480265295837478	1.0	0.1480265295837478	1.0	0.1480265295837478	1.0	0.1480265295837478
Gene7110	0.0015673692499129036	False	1.0	0.0015673692499129036	False	0.0015673692499129036	1.0	0.0015673692499129036	1.0	0.0015673692499129036	1.0	0.0015673692499129036	1.0	0.0015673692499129036	4.616023678397344	0.007235013570389847	1.0	0.0015673692499129036
Gene7111	0.08875707397063616	False	1.0	0.08875707397063616	False	0.08875707397063616	2.870901117002088	0.2548127828041363	1.0	0.08875707397063616	1.0	0.08875707397063616	1.0	0.08875707397063616	1.0	0.08875707397063616	1.0	0.08875707397063616
Gene7112	0.008767092647815259	False	1.0	0.008767092647815259	False	0.008767092647815259	1.0	0.008767092647815259	1.0	0.008767092647815259	1.0	0.008767092647815259	1.0	0.008767092647815259	1.0	0.008767092647815259	1.0	0.008767092647815259
Gene7113	0.060854828466838144	False	1.0	0.060854828466838144	False	0.060854828466838144	1.0	0.060854828466838144	1.0	0.060854828466838144	1.0	0.060854828466838144	1.0	0.060854828466838144	1.0	0.060854828466838144	1.0	0.060854828466838144
Gene7114	0.06885476348976308	False	1.0	0.06885476348976308	False	0.06885476348976308	1.0	0.06885476348976308	1.0	0.06885476348976308	1.0	0.06885476348976308	1.0	0.06885476348976308	1.0	0.06885476348976308	1.0	0.06885476348976308
Gene7115	0.11415138416054574	False	1.0	0.11415138416054574	False	0.11415138416054574	1.0	0.11415138416054574	1.0	0.11415138416054574	1.0	0.11415138416054574	1.0	0.11415138416054574	1.0	0.11415138416054574	1.0	0.11415138416054574
Gene7116	0.00042810474343365145	False	1.0	0.00042810474343365145	False	0.00042810474343365145	1.0	0.00042810474343365145	1.0	0.00042810474343365145	1.0	0.00042810474343365145	1.0	0.00042810474343365145	1.0	0.00042810474343365145	1.0	0.00042810474343365145
Gene7117	0.0010114828123878581	False	1.0	0.0010114828123878581	False	0.0010114828123878581	1.0	0.0010114828123878581	1.0	0.0010114828123878581	1.0	0.0010114828123878581	1.0	0.0010114828123878581	1.0	0.0010114828123878581	1.0	0.0010114828123878581
Gene7118	0.009809585801777078	False	1.0	0.009809585801777078	False	0.009809585801777078	1.0	0.009809585801777078	1.0	0.009809585801777078	1.0	0.009809585801777078	1.0	0.009809585801777078	1.0	0.009809585801777078	1.0	0.009809585801777078
Gene7119	0.010696495960507691	False	1.0	0.010696495960507691	False	0.010696495960507691	1.0	0.010696495960507691	1.0	0.010696495960507691	1.0	0.010696495960507691	1.0	0.010696495960507691	1.0	0.010696495960507691	1.0	0.010696495960507691
Gene7120	0.0003220327725043619	False	1.0	0.0003220327725043619	False	0.0003220327725043619	1.0	0.0003220327725043619	1.0	0.0003220327725043619	1.0	0.0003220327725043619	1.0	0.0003220327725043619	1.0	0.0003220327725043619	1.0	0.0003220327725043619
Gene7121	0.002102082728412442	False	1.0	0.002102082728412442	False	0.002102082728412442	1.0	0.002102082728412442	1.0	0.002102082728412442	1.0	0.002102082728412442	1.0	0.002102082728412442	1.0	0.002102082728412442	1.0	0.002102082728412442
Gene7122	0.027786450424888056	False	1.0	0.027786450424888056	False	0.027786450424888056	1.0	0.027786450424888056	1.0	0.027786450424888056	1.0	0.027786450424888056	1.0	0.027786450424888056	1.0	0.027786450424888056	1.0	0.027786450424888056
Gene7123	0.0026147058210441386	False	1.0	0.0026147058210441386	False	0.0026147058210441386	1.0	0.0026147058210441386	1.0	0.0026147058210441386	1.0	0.0026147058210441386	1.0	0.0026147058210441386	1.0	0.0026147058210441386	1.0	0.0026147058210441386
Gene7124	0.0017961465574007473	False	1.0	0.0017961465574007473	False	0.0017961465574007473	1.0	0.0017961465574007473	1.0	0.0017961465574007473	1.0	0.0017961465574007473	1.0	0.0017961465574007473	1.0	0.0017961465574007473	1.0	0.0017961465574007473
Gene7125	3.2517666152040614e-05	False	1.0	3.2517666152040614e-05	False	3.2517666152040614e-05	1.0	3.2517666152040614e-05	1.0	3.2517666152040614e-05	1.0	3.2517666152040614e-05	1.0	3.2517666152040614e-05	1.0	3.2517666152040614e-05	1.0	3.2517666152040614e-05
Gene7126	0.03331262945867846	False	1.0	0.03331262945867846	False	0.03331262945867846	1.0	0.03331262945867846	1.0	0.03331262945867846	1.0	0.03331262945867846	1.0	0.03331262945867846	1.0	0.03331262945867846	1.0	0.03331262945867846
Gene7127	0.053874322009199845	False	1.0	0.053874322009199845	False	0.053874322009199845	1.0	0.053874322009199845	1.0	0.053874322009199845	1.0	0.053874322009199845	1.0	0.053874322009199845	1.0	0.053874322009199845	1.0	0.053874322009199845
Gene7128	0.007537713131549755	False	1.0	0.007537713131549755	False	0.007537713131549755	1.0	0.007537713131549755	1.0	0.007537713131549755	1.0	0.007537713131549755	1.0	0.007537713131549755	1.0	0.007537713131549755	1.0	0.007537713131549755
Gene7129	0.07935844227648309	False	1.0	0.07935844227648309	False	0.07935844227648309	1.0	0.07935844227648309	1.0	0.07935844227648309	1.0	0.07935844227648309	1.0	0.07935844227648309	1.0	0.07935844227648309	1.0	0.07935844227648309
Gene7130	0.0005731390362226192	False	1.0	0.0005731390362226192	False	0.0005731390362226192	1.0	0.0005731390362226192	1.0	0.0005731390362226192	1.0	0.0005731390362226192	1.0	0.0005731390362226192	1.0	0.0005731390362226192	1.0	0.0005731390362226192
Gene7131	0.0011310291221008218	False	1.0	0.0011310291221008218	False	0.0011310291221008218	1.0	0.0011310291221008218	1.0	0.0011310291221008218	1.0	0.0011310291221008218	1.0	0.0011310291221008218	1.0	0.0011310291221008218	1.0	0.0011310291221008218
Gene7132	0.32492514012292856	False	1.0	0.32492514012292856	False	0.32492514012292856	1.0	0.32492514012292856	1.0	0.32492514012292856	1.0	0.32492514012292856	1.0	0.32492514012292856	1.0	0.32492514012292856	1.0	0.32492514012292856
Gene7133	0.008885339378972342	False	1.0	0.008885339378972342	False	0.008885339378972342	1.0	0.008885339378972342	1.0	0.008885339378972342	1.0	0.008885339378972342	1.0	0.008885339378972342	1.0	0.008885339378972342	1.0	0.008885339378972342
Gene7134	0.02236593419331632	False	1.0	0.02236593419331632	False	0.02236593419331632	1.0	0.02236593419331632	1.0	0.02236593419331632	1.0	0.02236593419331632	1.0	0.02236593419331632	1.0	0.02236593419331632	1.0	0.02236593419331632
Gene7135	0.02620389530913147	False	1.0	0.02620389530913147	False	0.02620389530913147	1.0	0.02620389530913147	1.0	0.02620389530913147	1.0	0.02620389530913147	1.0	0.02620389530913147	1.0	0.02620389530913147	1.0	0.02620389530913147
Gene7136	0.0772336006210898	False	1.0	0.0772336006210898	False	0.0772336006210898	1.0	0.0772336006210898	1.0	0.0772336006210898	1.0	0.0772336006210898	1.0	0.0772336006210898	1.0	0.0772336006210898	1.0	0.0772336006210898
Gene7137	0.04135014402735568	False	1.0	0.04135014402735568	False	0.04135014402735568	1.0	0.04135014402735568	1.0	0.04135014402735568	1.0	0.04135014402735568	1.0	0.04135014402735568	1.0	0.04135014402735568	1.0	0.04135014402735568
Gene7138	0.07516786038699161	False	1.0	0.07516786038699161	False	0.07516786038699161	1.0	0.07516786038699161	8.168710301753709	0.6140244755040029	1.0	0.07516786038699161	1.0	0.07516786038699161	1.0	0.07516786038699161	1.0	0.07516786038699161
Gene7139	0.0023160208609509614	False	1.0	0.0023160208609509614	False	0.0023160208609509614	1.0	0.0023160208609509614	1.0	0.0023160208609509614	1.0	0.0023160208609509614	1.0	0.0023160208609509614	1.0	0.0023160208609509614	1.0	0.0023160208609509614
Gene7140	0.04950401117230812	False	1.0	0.04950401117230812	False	0.04950401117230812	1.0	0.04950401117230812	1.0	0.04950401117230812	1.0	0.04950401117230812	1.0	0.04950401117230812	1.0	0.04950401117230812	1.0	0.04950401117230812
Gene7141	0.08519384972679517	False	1.0	0.08519384972679517	False	0.08519384972679517	1.0	0.08519384972679517	1.0	0.08519384972679517	1.0	0.08519384972679517	1.0	0.08519384972679517	1.0	0.08519384972679517	1.0	0.08519384972679517
