	TSNE1	TSNE2
Cell1848	-21.450226286787412	10.96769977796217
Cell1849	17.78518199702405	-18.41357900442917
Cell1850	17.198410588835323	-1.9768121172498918
Cell1851	-16.77555145919877	-6.90080828479225
Cell1852	-12.084149199315474	-8.551077958778741
Cell1853	17.99849497530064	-19.98646082564528
Cell1854	23.23516986790848	10.933918414756874
Cell1855	1.711448954385966	-8.478578883037592
Cell1856	-26.2007755259854	-17.34640800655223
Cell1857	2.157976969857182	15.405957944791973
Cell1858	7.155310518182768	-25.238599123404125
Cell1859	17.868259887111485	-5.210017965755121
Cell1860	2.979245209640805	-9.156191569860459
Cell1861	-17.635491699940253	9.146659243348747
Cell1862	-16.197569657259546	-6.505313818405627
Cell1863	27.89210785741429	15.709610635019216
Cell1864	25.18212346993816	17.014036689800257
Cell1865	-20.021272621796818	-6.839534029615022
Cell1866	-1.337817102096817	-4.842551653604278
Cell1867	-17.776622982434237	7.822648568600001
Cell1868	2.302411748797521	-29.91286989915793
Cell1869	-1.4107423937212231	30.802033690965374
Cell1870	4.420441583837409	1.0486351108455434
Cell1871	-26.656131002709213	-21.899489555406667
Cell1872	4.054059766972486	-27.246854747958388
Cell1873	-23.54342188380022	10.388111043398371
Cell1874	-16.466708979861878	16.593972219363657
Cell1875	28.29477201195871	-0.27256482117701275
Cell1876	-20.145883978793268	-11.556311177615907
Cell1877	-0.7284055258132502	-7.137385144041525
Cell1878	-0.4448708769508337	14.922458629011548
Cell1879	17.709166966385705	-3.7923540547085963
Cell1880	22.08265911358293	11.317086237267008
Cell1881	-29.95628892867588	11.802212254779311
Cell1882	-2.1709331757510184	18.9316874256512
Cell1883	-0.834424851939027	-8.034330531805729
Cell1884	5.356304951047626	-0.2114491999732714
Cell1885	-21.498221653690845	-7.887521131798975
Cell1886	2.1594644011801143	-10.016661562434095
Cell1887	-0.586859731421478	28.039510129813237
Cell1888	-17.079037679366674	12.386281190559824
Cell1889	-20.507808062013936	-17.76026629126871
Cell1890	-18.25596684079529	-18.892284200421678
Cell1891	7.885690996249788	-2.603540984194455
Cell1892	-0.19921994675192187	19.08921766612378
Cell1893	-16.06883006924322	9.897337481560065
Cell1894	-1.3306250160943003	24.88025319481018
Cell1895	-5.022818974870482	0.20905317488000855
Cell1896	29.736719191930487	2.387537435802687
Cell1897	1.6885263514923567	29.532562161175445
Cell1898	-16.04916554573426	1.3237494489457309
Cell1899	6.09949957300048	-30.895876528972778
Cell1900	-18.121777904242304	12.117337206054348
Cell1901	10.59133270319439	-26.5404319644622
Cell1902	-18.222167458463545	-6.098768805364937
Cell1903	4.473774762641006	-28.17657316525923
Cell1904	17.84628783059373	-16.587402966369602
Cell1905	-16.34089003842437	-6.275420550303504
Cell1906	23.379281870878195	-13.708683186397751
Cell1907	1.6040938665547437	22.634072084027775
Cell1908	4.932728867004363	-5.5220820092798375
Cell1909	-22.64487602095142	-9.345158349865615
Cell1910	-23.03504623245396	-16.064026649114577
Cell1911	-20.234977178638445	-8.162018611989332
Cell1912	17.720493440997718	-18.5904347409268
Cell1913	7.08995571733795	-29.668649433923665
Cell1914	19.871511531287258	-16.781967167945112
Cell1915	-16.04439176164116	1.4821239218909648
Cell1916	-10.019102492469179	8.313599102692555
Cell1917	-30.08772736906622	13.141627678077368
Cell1918	0.7186096144226927	29.358955371565678
Cell1919	15.090442794961149	-4.835683272009446
Cell1920	-15.297386919005405	13.881106197751972
Cell1921	-28.455012912119884	9.885554143488669
Cell1922	8.994724762706529	-24.853935119569318
Cell1923	-24.034224860393557	10.669503599084155
Cell1924	-21.006503083873152	-12.372655103166585
Cell1925	20.673973752862892	-16.978119770742342
Cell1926	-23.70523435922986	-20.88618949090869
Cell1927	30.427638196605184	2.0517573940541833
Cell1928	-13.166733480222046	-4.9562286089487815
Cell1929	-0.7928596431291937	27.249916807841142
Cell1930	22.536160187964462	10.549224613831411
Cell1931	-23.318813702458588	9.734157208491546
Cell1932	-13.299775323249078	7.679992678525262
Cell1933	-22.16253631612645	-8.902058064028667
Cell1934	4.397575202960897	-2.0414213774539616
Cell1935	3.36775438569877	-35.445230888183104
Cell1936	-1.274114671403401	25.38108161250146
Cell1937	4.274334029245933	-26.719262155310922
Cell1938	-0.7307728214438574	21.662534469563322
Cell1939	21.388881248686225	13.658436997015157
Cell1940	9.06090525741353	-24.650832917597775
Cell1941	-26.64710756745612	16.050402434728824
Cell1942	-24.56781851668494	-12.757994734657583
Cell1943	-22.81824006959116	13.592581746109595
Cell1944	-17.93526481134648	-6.039205740493103
Cell1945	4.046258352530657	-6.807520992918621
Cell1946	-23.81224225598078	-18.744233726045515
Cell1947	17.700590832248835	-4.066926311253623
Cell1948	7.54585462557054	-23.074385618762587
Cell1949	5.298183548890247	15.208332258023308
Cell1950	23.692592134115827	17.527639671232603
Cell1951	-18.323706534757438	6.739635791040821
Cell1952	2.0186498647949573	22.4984288732289
Cell1953	5.712872482099112	-30.898292746659234
Cell1954	0.6920988573284184	-9.763804552836435
Cell1955	21.93255122424863	17.55442987968016
Cell1956	-19.545611124390156	-8.489842404943387
Cell1957	18.136685102208183	-18.710830943781534
Cell1958	30.52220053011381	-3.533719573951656
Cell1959	8.716144401419992	-28.50942322973765
Cell1960	-27.409945280517313	-13.761791691977304
Cell1961	7.9085485284819095	-27.66739447920686
Cell1962	-27.49907402168919	-16.983104317681658
Cell1963	24.479557078838823	-13.189390759462576
Cell1964	23.471978895152727	-13.83285108858915
Cell1965	-24.197611127436044	-16.99077841679791
Cell1966	17.37987673612447	-4.972213690357748
Cell1967	-23.567231625219808	13.040174393404536
Cell1968	-25.316872505722273	-18.144421249403354
Cell1969	23.87184556726359	8.399279172790337
Cell1970	-24.278524977951996	-16.272541446521558
Cell1971	-2.7864798394529093	-3.2497873225533622
Cell1972	20.3093111661321	16.801777690417882
Cell1973	29.204518967429422	-0.5971077243009221
Cell1974	-4.016983441288047	25.771050369489284
Cell1975	16.577765073564123	-3.004629623254072
Cell1976	24.107735826684713	17.302603442716013
Cell1977	0.33957587402223927	19.833745449243914
Cell1978	-25.142853264907025	-15.078519445778346
Cell1979	-2.3537583160368465	28.162836547604183
Cell1980	-20.462964791737303	-13.974035319202576
Cell1981	4.22370505681958	-1.86104994115949
Cell1982	4.350374741623621	15.393280237736871
Cell1983	19.37473140126472	-4.177134537955503
Cell1984	6.60144093841135	-27.053186303790074
Cell1985	1.4847334150868259	21.296199772988633
Cell1986	-17.3933176505901	-13.206615562347958
Cell1987	25.456481871429048	14.011148252469715
Cell1988	-17.94446519878306	-12.270215941271621
Cell1989	-15.08853014145097	-5.8231308871984035
Cell1990	-13.475202897487593	8.462495529999849
Cell1991	29.06282439050704	5.036280440060284
Cell1992	-25.83021349781227	14.480392087994534
Cell1993	-0.3082782671333091	30.329417168836518
Cell1994	4.07836236606453	-25.584726495519554
Cell1995	-0.025169961582985012	21.612856193583397
Cell1996	-24.10788166825994	-13.03636481211606
Cell1997	-22.92653545614984	-17.599716978967205
Cell1998	-23.430884930688332	-19.800082997499675
Cell1999	29.9458989608202	3.6518269396405696
Cell2000	7.850146198981777	-31.66783018291535
Cell2001	-26.97095531708832	-15.746379601762559
Cell2002	21.54720452700029	-17.729192442271916
Cell2003	-3.337584298501224	19.794350581764718
Cell2004	10.502129545948305	-21.535749369424273
Cell2005	29.56150973554271	15.483843857357133
Cell2006	-26.888182563335757	14.185500470739058
Cell2007	-24.93893047889719	-22.160588851682977
Cell2008	-19.93822691187552	-12.19751119978672
Cell2009	3.2936680730818813	-3.0701948809963895
Cell2010	4.017309682371884	24.64648752958158
Cell2011	20.997496360938953	-13.53529115351191
Cell2012	-26.98418752100844	-12.674740485966755
Cell2013	4.511080421639589	-3.9604537951396463
Cell2014	-0.8338389748238189	20.441357802993185
Cell2015	9.85966377286735	-22.5886872295722
Cell2016	30.095298816796156	-2.5633210745326123
Cell2017	-19.629487329434834	-14.876969213295153
Cell2018	20.59403871593326	-15.111361549696273
Cell2019	5.193950623565749	24.407286325450514
Cell2020	11.249757389457566	-1.1318043422646986
Cell2021	4.7837208746045405	-1.4376630558053556
Cell2022	15.525804589141394	8.441779763699495
Cell2023	0.6989883727301364	0.21033029607433432
Cell2024	14.125730811346834	-2.7536674983441976
Cell2025	-19.710578182219393	-13.669792136696367
Cell2026	23.58784507411199	10.46262078131168
Cell2027	4.605859989438374	22.78942004988265
Cell2028	30.514485049981058	-0.909205295574024
Cell2029	2.4027354220802235	-1.772240625395161
Cell2030	-19.8102341642821	-10.623727179378616
Cell2031	-20.955700567853675	10.60677389752693
Cell2032	27.522016372264066	18.332330718042684
Cell2033	1.325293343447986	-32.827038865844095
Cell2034	22.227407903372445	20.93230426791027
Cell2035	-15.03392970948115	10.550410898964174
Cell2036	30.00801398900272	-4.043398831219288
Cell2037	-29.3835038008361	14.180691643070787
Cell2038	-19.688281057840936	7.111148347128177
Cell2039	-23.383906995256545	-14.688871294937405
Cell2040	-12.697223234262484	12.723579420342883
Cell2041	-27.70902463253644	-17.631420070035798
Cell2042	7.347641834625598	-0.1266188349856279
Cell2043	21.88478295838402	-15.958244323633297
Cell2044	24.478041299244165	15.141210984933291
Cell2045	0.036948206899014985	-5.7654405586630935
Cell2046	-25.1990878611374	-11.128255986954889
Cell2047	29.563776410649435	0.811768982962591
Cell2048	-21.736504176321365	-10.692839610315533
Cell2049	23.419814030750988	21.160216263343067
Cell2050	-1.6392639002315659	-8.948215663311453
Cell2051	-17.16413474961266	-10.586515951747154
Cell2052	-11.654304869835874	10.923450757317
Cell2053	-22.152399625320157	7.384794226099122
Cell2054	17.62607376176344	-3.943627071023702
Cell2055	-18.070876076418163	13.603427861026576
Cell2056	-16.339658267313613	9.193873155379794
Cell2057	-22.592628673751214	13.299118932440491
Cell2058	3.7063000259712116	-29.80591119589514
Cell2059	2.834515237167953	29.872222173817335
Cell2060	-1.4826914460396805	-10.447015785575115
Cell2061	30.09076863165685	-0.8204630679553397
Cell2062	31.1946892596594	-3.2099971765086086
Cell2063	-25.541871411918553	-19.060337300111758
Cell2064	4.160879959345999	-31.90264117202089
Cell2065	-22.23043547377817	-14.546438790488448
Cell2066	-20.024437351706975	-20.057172833796272
Cell2067	-17.500053603339293	-9.676905870855064
Cell2068	-14.11882552068771	10.998341337143827
Cell2069	30.18739231673393	4.933938936351977
Cell2070	-15.109731091452119	15.494312698205224
Cell2071	23.598358683995446	17.198965109096946
Cell2072	24.891204800570918	18.842779459402937
Cell2073	-19.55302456904475	12.617948740280172
Cell2074	-20.28422993421573	9.536538108512012
Cell2075	-15.488926627722726	13.084469279956725
Cell2076	30.908991051613054	-3.603095125409828
Cell2077	3.322077607142398	-0.6169535096600611
Cell2078	3.93009612470224	2.7759882166857563
Cell2079	1.4535212182299848	21.325478775628422
Cell2080	24.864299223751782	18.28281419787981
Cell2081	-0.728558661441619	29.701473570947574
Cell2082	26.019514962610494	14.96457690067024
Cell2083	6.821057016055883	-26.35317694587188
Cell2084	-19.125989507404313	9.689686849731297
Cell2085	23.68844035063343	-13.69393496968045
Cell2086	1.292586756322011	16.371634518693114
Cell2087	-23.997310478772423	-17.58394728992728
Cell2088	-26.636754486559965	-22.141263644550058
Cell2089	29.239314429324445	12.424799022700846
Cell2090	12.41933589164897	-21.725335711151715
Cell2091	26.726367375931222	9.62213681036004
Cell2092	4.138193340186544	23.49835564856894
Cell2093	21.80619336331378	-15.237162597024007
Cell2094	-0.0956100162203334	28.549341331689913
Cell2095	-21.81824304506676	16.138956049186323
Cell2096	7.874788598207175	-31.503218818261846
Cell2097	19.63506082004352	-18.284015166999154
Cell2098	-0.8250512795154105	0.6272906958493659
Cell2099	12.224129708226119	-21.852072108325853
Cell2100	9.218226986814186	-22.77579918514263
Cell2101	3.9481606077308466	0.20567614843140378
Cell2102	0.2166598397463313	-5.606970640216329
Cell2103	-22.737155630057966	-14.405902372335145
Cell2104	7.5756282064500935	-28.299609096564186
Cell2105	21.974467984101818	-15.831334222551153
Cell2106	21.64296163194428	-4.6576309094807975
Cell2107	-12.337440249379387	14.123260595432685
Cell2108	1.6701312977749159	-7.676650442866779
Cell2109	6.074409546514039	-33.532422571079884
Cell2110	29.738287178427345	3.391245377462301
Cell2111	-25.70771258877781	-14.892527209338185
Cell2112	12.547448766407637	-1.8712965110633462
Cell2113	-22.41063521491672	-16.254651556920077
Cell2114	-20.689683428599043	8.195011751280775
Cell2115	-1.2668832749184928	-9.593143602504968
Cell2116	1.8757188054985299	-1.9877543580675479
Cell2117	30.089490397263937	0.3178919195670185
Cell2118	-26.804262159849536	15.263292567826891
Cell2119	11.221667504234354	-1.4316313959214604
Cell2120	2.681907676684878	-1.9287011552155262
Cell2121	4.783464090981168	24.112020988960523
Cell2122	-0.6448746909275159	-1.4424381203238292
Cell2123	-19.327521731491885	-19.807625659930057
Cell2124	-0.9083281882831176	-5.372357548188006
Cell2125	2.257574585091313	15.190483609797704
Cell2126	-25.18553950711169	15.651705921564584
Cell2127	-18.274137163730444	-11.857595205947865
Cell2128	24.061465776586395	22.068195403062415
Cell2129	-26.000419140445008	-20.5301721932998
Cell2130	23.721610107581675	21.165341585998185
Cell2131	26.950310634459136	8.448118963361276
Cell2132	26.273845600720897	20.35131501367669
Cell2133	-17.417214102664037	16.450795828766744
Cell2134	17.715773554856103	-2.140857154107744
Cell2135	2.43810287893474	21.59482859744878
Cell2136	7.074110005174999	0.04352850036179147
Cell2137	1.9643749820169296	-35.20096431327353
Cell2138	0.689578116446169	-4.519348563763507
Cell2139	-20.230015078230444	-14.809711289841774
Cell2140	-19.57636490451401	8.81330205629327
Cell2141	1.961543715121996	-4.797077178704806
Cell2142	7.979669365718552	-30.25072618416839
Cell2143	-24.254598305707667	-20.73320577900884
Cell2144	-17.595821198414516	-5.281940634389312
Cell2145	-20.51569705618365	-16.57895497899344
Cell2146	6.122408598198752	22.922884021674843
Cell2147	3.5851453213157423	-31.279425410309134
Cell2148	14.742614120792451	-3.5820774917538145
Cell2149	-17.769626166975748	-12.811871592082401
Cell2150	-20.564885756445495	-14.574203425560231
Cell2151	27.90210768429843	7.341208524715563
Cell2152	23.32267176375456	10.679307719142178
Cell2153	21.954463812025306	-14.732592888983772
Cell2154	11.090964769998914	-1.701191333287324
Cell2155	-15.636515605409288	-15.633736580281997
Cell2156	-25.015090254743733	-19.822292803794344
Cell2157	-23.808603784039104	-14.875753421864381
Cell2158	4.749122409938055	25.54983355812544
Cell2159	0.8384692707009609	-4.24413842660567
Cell2160	3.7925200954189653	14.300225756019923
Cell2161	-3.733800433052762	27.879565152238172
Cell2162	3.9625328272791687	3.988610968325301
Cell2163	26.030700208401424	9.896236343613682
Cell2164	-29.83109842629973	13.033673155633203
Cell2165	-16.960972984853715	-12.554029405795841
Cell2166	-3.834625934955367	-4.755242400356851
Cell2167	-27.11946781290665	-9.840865522288572
Cell2168	21.600856398749638	13.296017420682377
Cell2169	-20.05227770859281	14.926399750316786
Cell2170	18.8899827183677	-16.975025784665167
Cell2171	-15.845232388360579	-14.95576530509501
Cell2172	-16.0458831118308	-13.656080069137754
Cell2173	-0.5546507368997823	14.734010562680462
Cell2174	1.725151688134696	16.47409750479549
Cell2175	11.039321388054836	-19.614776179151068
Cell2176	0.7804138583911399	16.72920929352992
Cell2177	23.624485516794646	19.569044578710336
Cell2178	16.783876472415336	-17.87622199552731
Cell2179	6.784474927489314	-25.658848710445454
Cell2180	4.013464904885626	-1.7567626529263956
Cell2181	6.834604548468632	-27.173856063049072
Cell2182	-3.3396454265534627	23.079774039399403
Cell2183	-20.22651455468509	15.501595436616107
Cell2184	-19.080000918058676	-12.960627210604999
Cell2185	3.820228183763328	4.595026942086231
Cell2186	23.878502246504663	15.457183130056777
Cell2187	-17.308859957107064	11.165657162852424
Cell2188	-16.652746370309366	-12.083905197302506
Cell2189	10.975950157211859	-3.9250064190587945
Cell2190	-23.72797467912033	-17.967315564775504
Cell2191	-25.723564641178516	-20.01497863297831
Cell2192	23.550211814674434	17.7961572180343
Cell2193	20.16846698576804	-5.112651375576831
Cell2194	-19.43285933130521	-4.115250181028819
Cell2195	-1.7924358183624325	21.528451885646138
Cell2196	5.4897270560400235	22.9002746340258
Cell2197	1.314542020018401	15.98540975723157
Cell2198	2.674090743614613	-3.500457941522079
Cell2199	-2.4173649978560148	-6.191467477254641
Cell2200	0.912274492880231	27.814984661014392
Cell2201	5.449873937306226	-33.60373677311098
Cell2202	-20.44125281582651	-12.360066623284306
Cell2203	-0.3141919527400064	1.6031486871871243
Cell2204	18.588492671114068	-17.979330577400294
Cell2205	-12.26070948434877	-8.566972258629756
Cell2206	0.7888866062250229	20.461940618876344
Cell2207	12.17184547285723	-1.8324019672845007
Cell2208	20.617276954740625	-15.304394637505235
Cell2209	-17.70237579455319	8.157528717765816
Cell2210	-26.975469133637635	-18.118078261069662
Cell2211	21.960666835454195	8.910256491539966
Cell2212	1.2259215992190944	-3.2905643539461926
Cell2213	15.876830646718679	-4.636268399063221
Cell2214	-1.751459572828583	-4.897474515776512
Cell2215	3.1355075573748	-4.591144319390617
Cell2216	-22.85716995838642	-17.062544208224832
Cell2217	14.72632066948022	-1.8215533988697383
Cell2218	-24.228922821548313	9.298379962082144
Cell2219	3.6801496393202204	-28.61504101198428
Cell2220	14.459448159700221	-3.1873614202279494
Cell2221	3.9261510775428405	16.753530347336447
Cell2222	2.5384026052613673	20.90509955473542
Cell2223	-28.8576433465968	11.144542366780001
Cell2224	-1.194701390992672	25.80020907466602
Cell2225	4.4087564345481125	-4.0723359732910245
Cell2226	24.639852390302277	18.41403252838791
Cell2227	-0.8478705780173457	-1.3559475612610965
Cell2228	-17.462888863676344	-10.470947725907422
Cell2229	-14.331280328897684	10.32682738975072
Cell2230	29.645335239361717	-2.0877618141140672
Cell2231	6.591102867192674	-24.10593343012533
Cell2232	2.7786125534219415	16.218203833875112
Cell2233	-16.759641782807112	16.304885189742595
Cell2234	-16.327935441217562	-3.173401873408869
Cell2235	2.8613281022173775	0.2649446620705527
Cell2236	-17.462569598230115	7.837693134502573
Cell2237	-21.309478745942904	18.014795422719303
Cell2238	2.5957626098799738	14.264583169129613
Cell2239	-1.261804727772662	-10.051188023657831
Cell2240	0.619072815088299	15.86972684408421
Cell2241	1.6726259159720407	18.62181427868398
Cell2242	24.1718750543204	19.985697255909546
Cell2243	7.824565289189234	-32.251815000567674
Cell2244	22.49682104945529	15.26720947083737
Cell2245	3.6025833277486266	24.423056895677583
Cell2246	24.172516207325227	15.004769321066505
Cell2247	-22.885025304445506	-9.366427502460803
Cell2248	-24.62254819370058	-19.3441308801388
Cell2249	-22.418678416471867	8.94106949870171
Cell2250	16.703554455770476	-3.5689549163081735
Cell2251	24.543529650675318	21.28599016135596
Cell2252	0.5421462770618575	-1.3706314990688606
Cell2253	10.541629707853097	-22.94043414547403
Cell2254	-23.776393034310388	8.038483394207338
Cell2255	29.570868793768614	2.4247643588225696
Cell2256	6.872094186087341	-24.665382076696698
Cell2257	18.558823957582096	-18.225428598717308
Cell2258	13.432705545150776	-18.864704861831157
Cell2259	-0.04141648089971186	30.97494088552653
Cell2260	-16.439480522027914	16.501416023442157
Cell2261	-27.113110473040166	-9.980534287639218
Cell2262	11.639255594759023	-1.5133216471219664
Cell2263	23.502608295312534	21.27911439355502
Cell2264	1.6794419682139317	-6.453947529856521
Cell2265	1.6908313761770977	25.82508535554163
Cell2266	30.8946365632268	-2.291169863202806
Cell2267	23.596458515577382	4.482175031954438
Cell2268	2.951668183465917	-27.270375234918337
Cell2269	3.0059390369940577	-33.75351937747677
Cell2270	-17.169165690895834	12.070342846691423
Cell2271	-2.327876409460799	21.030133188709584
Cell2272	-16.82840879834957	14.35395480553302
Cell2273	6.005438049058253	18.65420129055648
Cell2274	20.102108890842622	-15.424853027754224
Cell2275	-20.823782868348005	-19.291877450301705
Cell2276	-15.027091536630582	-6.164513571628688
Cell2277	30.39436884567649	3.107672170500892
Cell2278	6.944237281315763	1.8047275870433552
Cell2279	-22.467323602278828	11.972310620540314
Cell2280	-25.53669978972705	11.424145912710557
Cell2281	17.062870846671007	-1.888610171029582
Cell2282	31.595487538599865	-1.7073244971045725
Cell2283	22.810053217199016	-14.05425953056153
Cell2284	-26.4502937040964	15.359099999622376
Cell2285	2.071925662495988	14.388850618312343
Cell2286	8.700857366155006	-18.852157121947403
Cell2287	-0.10665599624445822	-5.926204405206551
Cell2288	3.198473760402547	-6.190168445103901
Cell2289	0.5457026838014885	-7.011482091112634
Cell2290	20.81761844535615	10.649145432547169
Cell2291	9.255748973584241	-24.949237131593293
Cell2292	18.220171013739524	6.96091906065619
Cell2293	11.302001403012962	-0.6140947161596064
Cell2294	-21.91885679002396	12.943782564722511
Cell2295	17.912203348547756	-2.6536457218894727
Cell2296	-23.721396281564772	7.994072062667707
Cell2297	-16.612925517564506	8.733102706434297
Cell2298	30.444099141952844	-2.5534883314054793
Cell2299	0.4522039115524116	31.52684303519312
Cell2300	23.918884131976057	13.197283448717716
Cell2301	3.3040846744288244	22.703065610170466
Cell2302	0.6349458236546464	-4.271850113801651
Cell2303	23.176669739731643	10.661505166469652
Cell2304	-22.645776072939537	-14.168188386029454
Cell2305	8.107754163082598	-24.785614980840094
Cell2306	-14.347391399171793	8.822833915314382
Cell2307	1.3230714156204844	25.039727682448714
Cell2308	-3.25726605522009	19.639780760931263
Cell2309	-17.28250089451766	10.34866777068319
Cell2310	2.3080460054771454	18.713895126611124
Cell2311	2.220054384460051	17.337594393894147
Cell2312	-18.53675655598465	9.89631239356117
Cell2313	1.1631441839626493	-31.27047262694108
Cell2314	23.29809455667803	14.67597846211172
Cell2315	-25.20256730606564	12.516404826130016
Cell2316	-20.880901358342506	-16.49930238528038
Cell2317	-1.4738528994164082	-2.5605681143730092
Cell2318	2.175519514943732	23.44225934375089
Cell2319	-23.984023753306477	-8.931295906080182
Cell2320	23.311692756780808	11.852447679173952
Cell2321	-26.33516007553646	13.907080422316618
Cell2322	25.443666830629926	10.621710771900858
Cell2323	5.785780776762392	-30.7965509962161
Cell2324	2.698034334484836	-31.329247077439934
Cell2325	31.002273938421954	-2.4599754332690624
Cell2326	16.439902843141343	-18.202719833905316
Cell2327	-9.202521152559168	8.353566222709068
Cell2328	23.929201436425735	11.27486776069929
Cell2329	26.8957954716865	17.71511037366471
Cell2330	-26.54189651957416	13.998356447820333
Cell2331	5.890025032685275	19.931110024308197
Cell2332	-15.559464801572487	-6.9824959281745205
Cell2333	2.2803355827472047	-4.612998213386969
Cell2334	1.7003740385689774	0.6583397410555286
Cell2335	-26.21323312921757	-18.08401669537704
Cell2336	-26.322405979670634	17.864763175935874
Cell2337	1.0811234896721629	22.397493121678785
Cell2338	-21.103705487920525	14.813003186151633
Cell2339	27.669361623553005	7.231455868423535
Cell2340	25.60335735523053	10.34247507617304
Cell2341	26.218678143256955	15.691539012725642
Cell2342	14.56822171783919	-20.716593789614198
Cell2343	14.578651925089895	-19.974684000150035
Cell2344	-14.815257677542135	8.548874529930535
Cell2345	-22.861964272718335	-8.151749412953729
Cell2346	23.293847074868687	12.436829374842068
Cell2347	17.678428394581715	-4.243670995921636
Cell2348	-21.921395273864377	14.81821467866509
Cell2349	1.2509188016143695	-5.193281918919213
Cell2350	0.2702537127901642	17.80183361665394
Cell2351	4.064237149191543	14.292757696149224
Cell2352	17.116081890497508	-19.75045641973329
Cell2353	10.314114627222313	-4.333017469570289
Cell2354	-14.04048939869828	10.629863071869547
Cell2355	25.44868067929134	15.542874632139451
Cell2356	18.544680081714894	7.037812179324332
Cell2357	29.390170281774832	-0.8000471928663101
Cell2358	3.2373529894634476	18.103631741154672
Cell2359	-21.004715858271837	17.132061587283317
Cell2360	30.06932675396486	0.08258524991171774
Cell2361	23.522246091890747	10.335050717797559
Cell2362	-23.20019376599317	-9.30345022959515
Cell2363	28.976305468115942	7.143181455401263
Cell2364	23.05541967714568	18.00114023024854
Cell2365	-24.536482005303135	-21.393531558389267
Cell2366	18.86627848036455	-16.892708141971443
Cell2367	5.379742914745872	-30.45515382215914
Cell2368	0.7437594258329724	23.836763927988088
Cell2369	3.5645977638891435	-8.010977161569647
Cell2370	25.89457640222154	12.790386301471207
Cell2371	14.828374377010642	-4.912650778891233
Cell2372	23.982207209177815	10.371271237424827
Cell2373	21.48141554025739	13.085325977366189
Cell2374	7.141880433784534	-25.747719457917416
Cell2375	1.4645941363971242	1.4808363976017644
Cell2376	-28.150813048766594	13.866110822368201
Cell2377	25.343607745852697	7.981303222496894
Cell2378	-14.48321527928744	12.735766701367716
Cell2379	-18.214479986086292	10.980675786101587
Cell2380	-19.217618953271927	12.587230624991854
Cell2381	6.969271882340036	-31.978580644767405
Cell2382	3.117982758428186	20.051815003779442
Cell2383	6.879525887005917	-31.726275555601863
Cell2384	-21.197863744991473	-5.89710666864922
Cell2385	-1.0297130757780337	-4.009872075227458
Cell2386	21.013332875294218	-14.777630555938266
Cell2387	-15.746557853988806	15.02216967330806
Cell2388	6.234880767021817	20.036373559983257
Cell2389	23.290963475969136	21.038201192246188
Cell2390	0.6020599224538674	31.270866996499272
Cell2391	23.968346808306915	18.166821604770938
Cell2392	2.727327917153477	-29.92187771421398
Cell2393	-14.529346631025138	-10.550882659936931
Cell2394	23.21381577750512	16.00097604395477
Cell2395	-28.960098672458884	11.025506854638307
Cell2396	-23.93999736963084	-21.305974569878497
Cell2397	-1.4782342459619948	-10.347048263481947
Cell2398	2.2201355881635205	12.555528876662715
Cell2399	6.009994385672933	-25.910280003094332
Cell2400	3.4032937469236813	24.58682052350975
Cell2401	-24.622944573407093	17.12066695004063
Cell2402	23.4076060522816	15.529960202399122
Cell2403	-18.192653631844045	12.748963322478373
Cell2404	2.875676557731809	19.11482243827209
Cell2405	0.9890977600196671	-8.102816331796811
Cell2406	26.802393614257184	12.993071166915808
Cell2407	23.76543078999923	22.223524719946685
Cell2408	-20.83256645566968	11.637177853534729
Cell2409	5.366426060337672	-33.70978274103248
Cell2410	-18.3005809224046	-16.843804878398053
Cell2411	6.872544797900013	-27.951499703230475
Cell2412	-23.60373957856203	-14.25987636107302
Cell2413	-0.9790734275077477	30.094005875068948
Cell2414	6.8755557926169075	-25.87077558254124
Cell2415	-24.045889296382285	-18.522406377141486
Cell2416	-13.23214522118316	9.023546717606642
Cell2417	-4.4534215083569375	24.395672691770958
Cell2418	-0.5568252629077561	-3.6966254916407157
Cell2419	-29.307322771335528	14.10244908546055
Cell2420	1.8613321311737347	-35.17286938216638
Cell2421	-24.477552578250872	11.404087594789202
Cell2422	-23.690649179914637	-19.133755188595345
Cell2423	19.857119446585653	-15.865377392359324
Cell2424	-28.536603741354515	10.43819847533394
Cell2425	-30.39075834389327	15.297500377159235
Cell2426	6.914137350033528	-24.658100290210356
Cell2427	0.4295020603974037	21.104715766606827
Cell2428	-24.603335827594297	15.9823364983139
Cell2429	11.226729072494386	-2.253846275837448
Cell2430	2.354454329327975	-25.91773770889378
Cell2431	-18.88462579539074	-13.719279187495555
Cell2432	5.054731041239402	20.607646338719483
Cell2433	-2.500953013991035	-9.216771612566282
Cell2434	-16.61422073215411	-8.233793532175316
Cell2435	-2.104432647226852	27.602831603959054
Cell2436	30.46180168294627	-2.179394302461553
Cell2437	-0.6696828996544065	23.870474033012346
Cell2438	-0.08111956650062363	-1.0770880950487263
Cell2439	23.592765004740638	10.952912008182789
Cell2440	11.319876603254995	-1.8505029537485056
Cell2441	3.7777108435033835	19.754604552629626
Cell2442	4.353509242283885	-29.158424806436386
Cell2443	4.286596050981025	11.976727876477291
Cell2444	-18.46103564608497	-12.769812185209018
Cell2445	-18.654039393689125	12.089056697692854
Cell2446	23.64938279781118	-13.469718246186702
Cell2447	-19.470670367255202	-7.893395031323646
Cell2448	-3.828989154707026	-0.7062284449128778
