	group	libsize	has_program	program_usage	is_doublet	group2
Cell1518	1	1699.5743883487596	True	0.46956780087503114	False	-1
Cell1519	4	1168.0985187268352	False	0.0	True	1
Cell1520	5	851.4657497107306	False	0.0	False	-1
Cell1521	5	2052.512360608747	False	0.0	False	-1
Cell1522	4	1025.2169212787537	False	0.0	False	-1
Cell1523	4	1647.9966283121043	False	0.0	False	-1
Cell1524	1	3452.6320524755215	False	0.0	False	-1
Cell1525	6	354.9890594119034	False	0.0	False	-1
Cell1526	5	2222.434864329209	False	0.0	False	-1
Cell1527	2	2534.6682421181363	True	0.6360537543604576	False	-1
Cell1528	3	4698.246871782764	False	0.0	False	-1
Cell1529	3	2902.8768135598184	False	0.0	False	-1
Cell1530	4	1024.5171806748695	False	0.0	False	-1
Cell1531	6	1616.2178724034293	False	0.0	False	-1
Cell1532	2	1103.5620215752958	False	0.0	False	-1
Cell1533	4	290.6733259416378	False	0.0	False	-1
Cell1534	4	1902.867414267985	False	0.0	False	-1
Cell1535	3	572.8045218751446	False	0.0	False	-1
Cell1536	1	3571.8254431045116	True	0.36434226171842565	False	-1
Cell1537	2	2276.2647600424266	False	0.0	False	-1
Cell1538	4	1498.394012803937	False	0.0	False	-1
Cell1539	3	2038.55548032828	False	0.0	False	-1
Cell1540	6	1244.4959709830175	False	0.0	False	-1
Cell1541	1	3604.9650756813207	False	0.0	False	-1
Cell1542	3	4538.224311192309	False	0.0	False	-1
Cell1543	6	1812.959307278092	False	0.0	False	-1
Cell1544	6	3987.6169056356557	False	0.0	True	5
Cell1545	5	4099.424102112044	False	0.0	False	-1
Cell1546	4	1138.9309599130513	False	0.0	False	-1
Cell1547	2	416.24415713915425	False	0.0	True	2
Cell1548	3	7044.39734274655	True	0.37770247979240223	False	-1
Cell1549	4	18164.71662725867	False	0.0	False	-1
Cell1550	1	5919.378682823141	False	0.0	False	-1
Cell1551	3	5157.242165318097	True	0.6857772251910046	False	-1
Cell1552	3	1638.4311552518768	False	0.0	False	-1
Cell1553	3	4052.173933775499	False	0.0	False	-1
Cell1554	3	13635.783703464704	False	0.0	False	-1
Cell1555	6	1333.673491055581	False	0.0	False	-1
Cell1556	5	1912.0807632649883	False	0.0	False	-1
Cell1557	3	10405.502657943123	True	0.24183624692980088	False	-1
Cell1558	3	8812.815548710825	False	0.0	False	-1
Cell1559	4	1476.3523418449138	False	0.0	False	-1
Cell1560	3	1950.4936793441177	False	0.0	False	-1
Cell1561	1	3238.925490759676	False	0.0	False	-1
Cell1562	1	1796.600533633399	True	0.6552780357077761	False	-1
Cell1563	4	1072.638561763472	False	0.0	False	-1
Cell1564	4	1227.3425229616737	False	0.0	False	-1
Cell1565	2	2010.4093288440313	False	0.0	False	-1
Cell1566	5	3629.6304654296423	False	0.0	False	-1
Cell1567	6	1377.4665817913994	False	0.0	False	-1
Cell1568	3	5018.584414518719	False	0.0	False	-1
Cell1569	6	3183.5724820560695	False	0.0	False	-1
Cell1570	2	4400.898461855612	False	0.0	False	-1
Cell1571	4	2886.3317676554766	False	0.0	False	-1
Cell1572	1	1097.2382910755946	False	0.0	False	-1
Cell1573	4	2608.4569222314854	False	0.0	False	-1
Cell1574	3	2783.335511822473	False	0.0	False	-1
Cell1575	2	3274.420913405144	False	0.0	False	-1
Cell1576	1	1385.3589917484333	False	0.0	False	-1
Cell1577	2	792.4766764456965	False	0.0	False	-1
Cell1578	1	2048.0368168018686	False	0.0	False	-1
Cell1579	4	5775.405136970225	False	0.0	False	-1
Cell1580	6	353.356022932723	False	0.0	False	-1
Cell1581	6	3036.299889762494	False	0.0	False	-1
Cell1582	5	8206.449717103735	False	0.0	False	-1
Cell1583	2	1344.484037543424	False	0.0	False	-1
Cell1584	5	1067.3624865180723	False	0.0	False	-1
Cell1585	4	805.1938019436417	False	0.0	False	-1
Cell1586	5	614.6648544068004	False	0.0	True	3
Cell1587	4	1619.900397019262	False	0.0	False	-1
Cell1588	6	1966.1393056646757	False	0.0	False	-1
Cell1589	2	1306.8901319471015	False	0.0	False	-1
Cell1590	3	1555.1277300219413	True	0.28075473748667024	False	-1
Cell1591	5	2805.600115752836	False	0.0	False	-1
Cell1592	3	1929.0945299507207	False	0.0	False	-1
Cell1593	5	882.5346210493096	False	0.0	False	-1
Cell1594	4	1551.5677956673383	False	0.0	False	-1
Cell1595	4	1248.034418111329	False	0.0	False	-1
Cell1596	1	1255.7534055781562	False	0.0	False	-1
Cell1597	4	2624.1728657245258	False	0.0	False	-1
Cell1598	1	826.7161316551641	True	0.4573157859525494	False	-1
Cell1599	1	1100.224186603643	True	0.2911745618354034	False	-1
Cell1600	4	1384.6213178312257	False	0.0	False	-1
Cell1601	6	2735.9805279726197	False	0.0	False	-1
Cell1602	3	17424.498114273585	True	0.4959730426525144	False	-1
Cell1603	4	7087.592928214604	False	0.0	False	-1
Cell1604	3	1181.3938468875801	False	0.0	False	-1
Cell1605	5	4453.383968474649	False	0.0	False	-1
Cell1606	2	8089.464002702676	True	0.33397567234653724	False	-1
Cell1607	4	571.3156976051406	False	0.0	False	-1
Cell1608	2	2425.9509671810074	False	0.0	False	-1
Cell1609	5	1593.5042987838851	False	0.0	True	3
Cell1610	5	2558.5105853484934	False	0.0	False	-1
Cell1611	4	1468.0289958663159	False	0.0	True	1
Cell1612	4	394.85348884989463	False	0.0	False	-1
Cell1613	2	527.0272897245682	False	0.0	False	-1
Cell1614	4	3081.7850014502064	False	0.0	False	-1
Cell1615	1	2790.275777574832	False	0.0	False	-1
Cell1616	5	7547.921021716901	False	0.0	False	-1
Cell1617	4	613.1078463948152	False	0.0	False	-1
Cell1618	5	2334.6787278319666	False	0.0	False	-1
Cell1619	1	7971.178482190961	False	0.0	False	-1
Cell1620	5	3696.6532783941952	False	0.0	False	-1
Cell1621	1	1185.8798027772466	False	0.0	False	-1
Cell1622	5	2210.3459094652735	False	0.0	True	6
Cell1623	6	5107.394258263237	False	0.0	False	-1
Cell1624	4	7436.960970190128	False	0.0	False	-1
Cell1625	4	1268.8474629738023	False	0.0	False	-1
Cell1626	2	1726.1173332407143	False	0.0	False	-1
Cell1627	2	1861.3117225384683	False	0.0	False	-1
Cell1628	1	494.0910869856757	True	0.359391008444918	False	-1
Cell1629	3	2452.7354773405277	False	0.0	False	-1
Cell1630	4	589.279982070879	False	0.0	False	-1
Cell1631	1	4736.7336775094645	True	0.19527865803689193	False	-1
Cell1632	2	2856.9874203404015	False	0.0	False	-1
Cell1633	6	17551.36296962794	False	0.0	False	-1
Cell1634	3	23300.5831245644	False	0.0	True	3
Cell1635	2	490.7426180375564	False	0.0	False	-1
Cell1636	1	3708.526798160043	True	0.6141116050820037	False	-1
Cell1637	5	906.2505850568409	False	0.0	False	-1
Cell1638	6	1701.622684120644	False	0.0	False	-1
Cell1639	2	1519.2191807610006	False	0.0	False	-1
Cell1640	5	649.4449873296498	False	0.0	False	-1
Cell1641	1	963.9685215073047	False	0.0	False	-1
Cell1642	1	5278.83974867169	False	0.0	False	-1
Cell1643	6	4515.080942824815	False	0.0	False	-1
Cell1644	5	2740.977807921124	False	0.0	False	-1
Cell1645	4	1277.631042636437	False	0.0	False	-1
Cell1646	6	528.055724020195	False	0.0	False	-1
Cell1647	4	7012.785595346728	False	0.0	False	-1
Cell1648	1	4863.150001891411	True	0.1703211831954909	False	-1
Cell1649	1	555.4487716991334	True	0.5104274750731359	False	-1
Cell1650	4	1428.4069762643844	False	0.0	False	-1
Cell1651	1	644.39070030003	False	0.0	False	-1
Cell1652	3	3145.6380836892567	True	0.6248496521568775	False	-1
Cell1653	6	1198.8487243351265	False	0.0	False	-1
Cell1654	3	2785.8426932576854	True	0.6002117333172725	False	-1
Cell1655	2	1129.2843979188383	False	0.0	False	-1
Cell1656	4	3056.7151745245924	False	0.0	False	-1
Cell1657	1	3273.7451278538742	True	0.33102056381939393	False	-1
Cell1658	1	1551.8176792529134	True	0.20046506941163755	False	-1
Cell1659	4	4448.412444850133	False	0.0	False	-1
Cell1660	3	6564.855123363345	False	0.0	False	-1
Cell1661	6	2713.938291071595	False	0.0	False	-1
Cell1662	2	4256.340184716452	False	0.0	False	-1
Cell1663	2	2328.0580368400924	False	0.0	False	-1
Cell1664	5	4294.188044928354	False	0.0	False	-1
Cell1665	2	793.8698673802177	True	0.2813169701823781	False	-1
Cell1666	2	2563.42818518526	True	0.6361448827816921	False	-1
Cell1667	4	1606.8353865057807	False	0.0	False	-1
Cell1668	2	2560.2123618092714	False	0.0	False	-1
Cell1669	5	3374.3862242486534	False	0.0	False	-1
Cell1670	2	2678.3802166886085	False	0.0	False	-1
Cell1671	1	3160.0356109256377	False	0.0	False	-1
Cell1672	3	4480.991737674584	False	0.0	True	1
Cell1673	4	7005.726854840285	False	0.0	False	-1
Cell1674	6	1489.5222704237776	False	0.0	False	-1
Cell1675	6	2371.007204198342	False	0.0	False	-1
Cell1676	3	2787.177732082346	False	0.0	False	-1
Cell1677	3	2943.8545504612594	False	0.0	False	-1
Cell1678	5	2345.2246118860626	False	0.0	False	-1
Cell1679	1	5188.547316905583	False	0.0	False	-1
Cell1680	5	1007.5754349587118	False	0.0	False	-1
Cell1681	4	2910.4226218280214	False	0.0	False	-1
Cell1682	3	382.9951752845195	False	0.0	False	-1
Cell1683	5	2797.525067903656	False	0.0	False	-1
Cell1684	1	1128.3307435053166	False	0.0	False	-1
Cell1685	4	3852.90902651395	False	0.0	False	-1
Cell1686	5	1607.7471576548146	False	0.0	False	-1
Cell1687	6	704.6076289059058	False	0.0	False	-1
Cell1688	4	1369.340615208571	False	0.0	False	-1
Cell1689	4	7232.465873504036	False	0.0	False	-1
Cell1690	4	1751.703451653277	False	0.0	False	-1
Cell1691	5	4261.906278113937	False	0.0	False	-1
Cell1692	1	1013.9784657589727	False	0.0	False	-1
Cell1693	3	1725.74204747527	True	0.5308652708518172	False	-1
Cell1694	1	5803.687111632797	False	0.0	False	-1
Cell1695	2	1451.5268851330618	True	0.6633271228578668	False	-1
Cell1696	3	1702.4683644785327	True	0.22603067383294076	False	-1
Cell1697	3	1034.991463490842	False	0.0	False	-1
Cell1698	3	3710.355781424588	False	0.0	False	-1
Cell1699	1	1336.0228238662612	False	0.0	False	-1
Cell1700	4	1641.5898307396114	False	0.0	False	-1
Cell1701	5	5648.477095109097	False	0.0	False	-1
Cell1702	6	2760.7905967304673	False	0.0	False	-1
Cell1703	3	5721.96663192077	True	0.38757495143589604	False	-1
Cell1704	4	4082.243807588411	False	0.0	False	-1
Cell1705	4	1458.6843437429482	False	0.0	False	-1
Cell1706	6	731.8273942113981	False	0.0	False	-1
Cell1707	2	2527.859022551814	True	0.15391610484656065	False	-1
Cell1708	5	357.1514297307333	False	0.0	False	-1
Cell1709	4	2771.078878340432	False	0.0	False	-1
Cell1710	6	1056.9091517713439	False	0.0	False	-1
Cell1711	5	1091.798096744269	False	0.0	False	-1
Cell1712	4	624.6637980030847	False	0.0	False	-1
Cell1713	1	841.5460678196825	False	0.0	False	-1
Cell1714	6	1996.528832172709	False	0.0	False	-1
Cell1715	3	2177.5135061567016	False	0.0	False	-1
Cell1716	6	1730.2915090251054	False	0.0	False	-1
Cell1717	5	4315.949845199711	False	0.0	False	-1
Cell1718	5	1272.247987617394	False	0.0	False	-1
Cell1719	3	5307.433598144832	False	0.0	False	-1
Cell1720	6	2874.379030230334	False	0.0	False	-1
Cell1721	6	1182.6940899525305	False	0.0	True	5
Cell1722	6	3023.7179352544126	False	0.0	False	-1
Cell1723	5	4311.335445531644	False	0.0	False	-1
Cell1724	6	914.1684550317086	False	0.0	False	-1
Cell1725	6	822.4993319415364	False	0.0	False	-1
Cell1726	5	4269.58603237854	False	0.0	False	-1
Cell1727	6	5718.288899834591	False	0.0	True	2
Cell1728	1	2574.71257615915	False	0.0	False	-1
Cell1729	5	2501.428592651188	False	0.0	False	-1
Cell1730	5	9775.548967347444	False	0.0	False	-1
Cell1731	2	331.4675129516839	False	0.0	False	-1
Cell1732	2	7337.924450630272	True	0.1275796361694422	False	-1
Cell1733	1	4418.910284239788	False	0.0	False	-1
Cell1734	5	4159.980237618286	False	0.0	False	-1
Cell1735	6	1217.94301701346	False	0.0	False	-1
Cell1736	2	875.1799402024526	True	0.1767242665366009	False	-1
Cell1737	4	1781.7235157908044	False	0.0	False	-1
Cell1738	1	756.8171419504813	True	0.22328784406511812	False	-1
Cell1739	2	838.4880125091885	False	0.0	False	-1
Cell1740	5	1626.1200173288294	False	0.0	False	-1
Cell1741	2	2417.943346548098	False	0.0	False	-1
Cell1742	6	1532.7413550880412	False	0.0	True	2
Cell1743	2	1756.6416996054413	True	0.4485859966858211	False	-1
Cell1744	6	16023.688740512682	False	0.0	True	1
Cell1745	3	2292.8211718832163	True	0.5719644582708544	False	-1
Cell1746	4	1655.9804799829956	False	0.0	False	-1
Cell1747	5	2302.031087009844	False	0.0	True	1
Cell1748	3	3758.703192533102	True	0.6328091837578228	False	-1
Cell1749	3	3682.11550277268	True	0.45811067548444795	False	-1
Cell1750	3	1350.892603350801	False	0.0	False	-1
Cell1751	3	3506.898738124928	False	0.0	False	-1
Cell1752	3	1759.1221174833086	True	0.3558359650720587	False	-1
Cell1753	2	4922.416323037895	False	0.0	True	5
Cell1754	5	831.7257888275308	False	0.0	False	-1
Cell1755	6	1656.572299814683	False	0.0	False	-1
Cell1756	4	11248.752559080925	False	0.0	False	-1
Cell1757	6	2510.4226872717786	False	0.0	False	-1
Cell1758	2	4760.256315581805	False	0.0	False	-1
Cell1759	6	2548.151819999066	False	0.0	False	-1
Cell1760	1	1050.4668246985507	True	0.37906471386116536	False	-1
Cell1761	6	3828.198570804224	False	0.0	False	-1
Cell1762	6	4279.142134412784	False	0.0	False	-1
Cell1763	6	2613.0942003339787	False	0.0	False	-1
Cell1764	3	3810.138417621945	True	0.10117617962218271	True	2
Cell1765	6	922.5307370165731	False	0.0	False	-1
Cell1766	2	4109.184384350167	False	0.0	False	-1
Cell1767	1	1232.1816633627502	False	0.0	False	-1
Cell1768	4	1834.4624396886547	False	0.0	False	-1
Cell1769	4	2376.7589660471476	False	0.0	False	-1
Cell1770	6	2269.8040478625458	False	0.0	False	-1
Cell1771	6	4186.384360730008	False	0.0	False	-1
Cell1772	3	1958.6151507183865	True	0.11796789310754772	False	-1
Cell1773	6	1189.295113692643	False	0.0	False	-1
Cell1774	6	878.0494826438603	False	0.0	False	-1
Cell1775	6	3609.1498895358745	False	0.0	False	-1
Cell1776	5	1504.5071828811253	False	0.0	False	-1
Cell1777	4	5070.761702469131	False	0.0	False	-1
Cell1778	6	1585.8953562722675	False	0.0	False	-1
Cell1779	6	1028.3033001369654	False	0.0	False	-1
Cell1780	6	6055.083330127687	False	0.0	False	-1
Cell1781	1	1701.3023467581395	False	0.0	False	-1
Cell1782	3	2537.022281100533	True	0.5474031545232579	False	-1
Cell1783	6	945.0397465091427	False	0.0	False	-1
Cell1784	2	812.1659445415576	False	0.0	True	4
Cell1785	6	2741.53300056312	False	0.0	False	-1
Cell1786	2	2369.4985631809855	False	0.0	False	-1
Cell1787	5	1851.099408955184	False	0.0	False	-1
Cell1788	4	6890.434306211611	False	0.0	False	-1
Cell1789	4	8100.266103703082	False	0.0	False	-1
Cell1790	5	1268.9980689618747	False	0.0	False	-1
Cell1791	1	1699.5338987638925	False	0.0	False	-1
Cell1792	2	1516.5358990549248	True	0.30883403822071015	False	-1
Cell1793	3	1047.1224165499768	False	0.0	False	-1
Cell1794	2	4637.8714247204425	False	0.0	False	-1
Cell1795	5	1429.1065634687855	False	0.0	False	-1
Cell1796	2	1399.6443038310977	True	0.3849473832392135	False	-1
Cell1797	2	2058.7762138749094	False	0.0	False	-1
Cell1798	3	3783.6280938019377	True	0.12891923606902106	False	-1
Cell1799	2	1650.606243375506	False	0.0	False	-1
Cell1800	1	949.4636287338333	False	0.0	False	-1
Cell1801	2	544.4914656854106	False	0.0	False	-1
Cell1802	2	3922.230848828306	False	0.0	False	-1
Cell1803	4	3612.656653909037	False	0.0	False	-1
Cell1804	1	3323.7600242463054	False	0.0	False	-1
Cell1805	2	5481.83876998957	True	0.3002495833612429	True	2
Cell1806	5	2799.2136523795466	False	0.0	False	-1
Cell1807	4	1651.9824796533185	False	0.0	False	-1
Cell1808	2	4380.341856336052	False	0.0	False	-1
Cell1809	2	801.1632126882404	False	0.0	False	-1
Cell1810	4	727.1192825758092	False	0.0	False	-1
Cell1811	6	2078.9709234417674	False	0.0	False	-1
Cell1812	5	1004.5467927957021	False	0.0	False	-1
Cell1813	2	562.1122665293108	True	0.6038729543228901	False	-1
Cell1814	6	5996.527122675811	False	0.0	False	-1
Cell1815	2	2735.8553592666694	True	0.41843968752106286	True	4
Cell1816	4	3877.0640963558235	False	0.0	False	-1
Cell1817	6	4624.759601060752	False	0.0	False	-1
Cell1818	3	647.5570601762776	False	0.0	False	-1
Cell1819	4	5121.628812777017	False	0.0	False	-1
Cell1820	2	2248.387421367346	False	0.0	True	1
Cell1821	2	3464.177599594035	True	0.2879462419511821	False	-1
Cell1822	6	914.8750500105032	False	0.0	False	-1
Cell1823	6	1961.0004960749845	False	0.0	False	-1
Cell1824	1	4167.808888228672	True	0.4687839414621878	False	-1
Cell1825	5	8924.055966386739	False	0.0	False	-1
Cell1826	1	2289.0396058663755	False	0.0	False	-1
Cell1827	3	1096.9973198049158	True	0.4591918461331411	False	-1
Cell1828	1	651.0400380146746	False	0.0	False	-1
Cell1829	1	656.4363409631412	True	0.16628037185705064	False	-1
Cell1830	5	2132.7744293484297	False	0.0	False	-1
Cell1831	3	8192.001531923881	True	0.523138566857192	False	-1
Cell1832	3	2666.586625942928	True	0.21370115828934497	False	-1
Cell1833	6	1808.252830072628	False	0.0	False	-1
Cell1834	2	1803.1742311315047	False	0.0	False	-1
Cell1835	4	2381.113848716683	False	0.0	False	-1
Cell1836	6	3196.1582100204755	False	0.0	False	-1
Cell1837	1	866.0096949429926	False	0.0	False	-1
Cell1838	3	16360.260301915134	True	0.4988966238201966	False	-1
Cell1839	5	1390.6709381788744	False	0.0	False	-1
Cell1840	3	4369.408326239972	False	0.0	False	-1
Cell1841	3	2262.3845865031253	True	0.13440665076393785	False	-1
Cell1842	4	4034.183958948188	False	0.0	False	-1
Cell1843	4	4323.0686982682355	False	0.0	False	-1
Cell1844	1	1403.8113557150496	False	0.0	False	-1
Cell1845	4	3627.1974004839335	False	0.0	False	-1
Cell1846	4	1651.6193341143737	False	0.0	False	-1
Cell1847	6	1191.8306877312318	False	0.0	False	-1
Cell1848	6	2207.2355026262862	False	0.0	False	-1
Cell1849	3	3132.832777777844	True	0.4047883085052073	False	-1
Cell1850	2	2109.7165775329368	True	0.4915442758550732	False	-1
Cell1851	4	1184.6299835055545	False	0.0	False	-1
Cell1852	1	2322.96657476598	True	0.6057601938863592	True	4
Cell1853	3	761.4117846515093	True	0.23977388712113595	False	-1
Cell1854	1	1782.2418820555317	False	0.0	False	-1
Cell1855	2	1496.5588401894809	False	0.0	False	-1
Cell1856	4	2062.9423567543463	False	0.0	False	-1
Cell1857	5	3801.9360610265103	False	0.0	False	-1
Cell1858	3	5206.049130843403	False	0.0	False	-1
Cell1859	2	1856.8240740567946	True	0.6685253915106443	False	-1
Cell1860	2	713.5381577206506	False	0.0	False	-1
Cell1861	6	1878.6238573418004	False	0.0	False	-1
Cell1862	4	4446.965766762224	False	0.0	False	-1
Cell1863	1	2939.8346476209485	False	0.0	False	-1
Cell1864	1	2261.4858428320185	False	0.0	False	-1
Cell1865	4	669.1751049383827	False	0.0	False	-1
Cell1866	2	2516.430752201317	False	0.0	False	-1
Cell1867	6	4140.821835608725	False	0.0	False	-1
Cell1868	3	1269.8898616259999	False	0.0	False	-1
Cell1869	5	950.2317259864824	False	0.0	False	-1
Cell1870	2	3933.5798440089634	False	0.0	False	-1
Cell1871	4	478.87602557953875	False	0.0	False	-1
Cell1872	3	800.8501953846097	False	0.0	False	-1
Cell1873	6	2321.2051553173146	False	0.0	False	-1
Cell1874	6	1635.6051340823092	False	0.0	False	-1
Cell1875	1	953.5642681222486	True	0.5972070233934432	False	-1
Cell1876	4	1356.5981689869589	False	0.0	False	-1
Cell1877	2	43903.21792658822	False	0.0	False	-1
Cell1878	5	1101.2066556785917	False	0.0	False	-1
Cell1879	2	1435.2653621486438	True	0.5160518301468382	False	-1
Cell1880	1	998.9189702850405	False	0.0	False	-1
Cell1881	6	573.022455735178	False	0.0	False	-1
Cell1882	5	2075.33368591465	False	0.0	False	-1
Cell1883	2	2428.583531727705	False	0.0	False	-1
Cell1884	2	5362.9874405396085	False	0.0	False	-1
Cell1885	4	567.5161378077975	False	0.0	False	-1
Cell1886	2	1013.1698148041535	False	0.0	False	-1
Cell1887	5	1530.3633436225614	False	0.0	False	-1
Cell1888	6	2340.6372301277124	False	0.0	False	-1
Cell1889	4	1111.1976292830632	False	0.0	False	-1
Cell1890	4	1532.637517996621	False	0.0	False	-1
Cell1891	2	1415.3364997312199	True	0.1787264673585091	False	-1
Cell1892	5	1031.0343416283965	False	0.0	False	-1
Cell1893	6	6578.277984543653	False	0.0	False	-1
Cell1894	5	2192.3119271248047	False	0.0	False	-1
Cell1895	1	140.12367539532875	False	0.0	True	2
Cell1896	1	3400.2635475982356	True	0.39808523238067206	False	-1
Cell1897	5	681.026258954351	False	0.0	False	-1
Cell1898	4	1649.2223319199666	False	0.0	True	6
Cell1899	3	1392.9938073478522	False	0.0	False	-1
Cell1900	6	5606.230785435074	False	0.0	False	-1
Cell1901	3	1267.8440135828534	False	0.0	False	-1
Cell1902	4	1351.3706608413986	False	0.0	False	-1
Cell1903	3	9559.099379346671	False	0.0	False	-1
Cell1904	3	6733.662628048065	True	0.5758725070062245	False	-1
Cell1905	4	1975.1971982945627	False	0.0	False	-1
Cell1906	3	3902.9479608669776	True	0.6969713672871138	False	-1
Cell1907	5	3719.380226100683	False	0.0	True	5
Cell1908	2	886.0658950180709	False	0.0	False	-1
Cell1909	4	1676.341738120744	False	0.0	False	-1
Cell1910	4	2677.016538265172	False	0.0	False	-1
Cell1911	4	2389.0021512755025	False	0.0	False	-1
Cell1912	3	2204.4722684592793	True	0.35469238409202364	False	-1
Cell1913	3	2811.7879345394817	False	0.0	False	-1
Cell1914	3	4360.613074695945	True	0.550625349984744	False	-1
Cell1915	6	1860.9980745043886	False	0.0	True	4
Cell1916	5	1926.387625506852	False	0.0	True	6
Cell1917	6	1116.4022722226034	False	0.0	False	-1
Cell1918	5	1065.8889711121776	False	0.0	False	-1
Cell1919	2	2118.4824258994136	True	0.3778075737105395	False	-1
Cell1920	6	1818.5013611996583	False	0.0	False	-1
Cell1921	6	469.5519919063665	False	0.0	False	-1
Cell1922	3	2535.6108569672706	False	0.0	False	-1
Cell1923	6	1566.391852802599	False	0.0	False	-1
Cell1924	4	7470.550426447263	False	0.0	False	-1
Cell1925	3	1268.8279691907883	True	0.56096173088724	False	-1
Cell1926	4	1218.3224291130623	False	0.0	False	-1
Cell1927	1	2473.5342741435607	True	0.3828354093541356	False	-1
Cell1928	2	1205.3430202041177	False	0.0	True	4
Cell1929	5	781.2769652608519	False	0.0	False	-1
Cell1930	1	4531.809890637678	False	0.0	False	-1
Cell1931	6	3499.6897602596696	False	0.0	False	-1
Cell1932	6	1149.932680876319	False	0.0	False	-1
Cell1933	4	1495.7042982047744	False	0.0	False	-1
Cell1934	2	5349.080958689549	False	0.0	False	-1
Cell1935	3	636.5196983384546	False	0.0	False	-1
Cell1936	5	1846.5682812349794	False	0.0	False	-1
Cell1937	3	3220.0943529444576	False	0.0	False	-1
Cell1938	5	2682.6919553690136	False	0.0	False	-1
Cell1939	1	2701.2949534103013	False	0.0	False	-1
Cell1940	3	1280.561752970359	False	0.0	False	-1
Cell1941	6	1481.026947327428	False	0.0	False	-1
Cell1942	4	2566.6835109277486	False	0.0	False	-1
Cell1943	6	5127.898885993833	False	0.0	False	-1
Cell1944	4	1385.8392678398143	False	0.0	False	-1
Cell1945	2	1636.7008826716533	False	0.0	False	-1
Cell1946	4	3414.7559395379694	False	0.0	False	-1
Cell1947	2	2168.2456222343694	True	0.6533514256794695	False	-1
Cell1948	3	2691.048961762233	False	0.0	False	-1
Cell1949	5	1965.2796399635267	False	0.0	False	-1
Cell1950	1	4436.517191313022	False	0.0	False	-1
Cell1951	1	684.6409527175668	True	0.3398152434865763	True	6
Cell1952	5	1128.0169038460415	False	0.0	False	-1
Cell1953	3	3693.20323025598	False	0.0	False	-1
Cell1954	2	1653.360381199337	False	0.0	False	-1
Cell1955	1	1546.0938385614827	False	0.0	False	-1
Cell1956	4	2277.2690767665104	False	0.0	False	-1
Cell1957	3	1006.3567113547363	True	0.30981691058691496	False	-1
Cell1958	1	781.7650626773806	True	0.6962714232136543	False	-1
Cell1959	3	1771.7681490102514	False	0.0	False	-1
Cell1960	4	432.144894573257	False	0.0	False	-1
Cell1961	3	9649.696641356992	False	0.0	False	-1
Cell1962	4	869.5855364754741	False	0.0	False	-1
Cell1963	3	727.7191221654614	True	0.5783327057738584	False	-1
Cell1964	3	11363.95269710886	True	0.6431843443179154	False	-1
Cell1965	4	2704.313360494191	False	0.0	False	-1
Cell1966	2	1048.561768566676	True	0.29413317842220654	True	1
Cell1967	6	4288.715585577675	False	0.0	False	-1
Cell1968	4	4502.472853228104	False	0.0	False	-1
Cell1969	1	810.2745564348363	False	0.0	False	-1
Cell1970	4	1438.7124342378622	False	0.0	False	-1
Cell1971	2	950.3970113067501	False	0.0	False	-1
Cell1972	1	667.9261837494823	False	0.0	False	-1
Cell1973	1	2233.3177445083525	True	0.5194373080334563	False	-1
Cell1974	5	285.4685524134262	False	0.0	False	-1
Cell1975	2	2923.785554390899	True	0.4518900431943802	False	-1
Cell1976	1	3568.57179967919	False	0.0	False	-1
Cell1977	5	10829.249224791738	False	0.0	False	-1
Cell1978	4	5160.961332976569	False	0.0	False	-1
Cell1979	5	1312.7268956578102	False	0.0	False	-1
Cell1980	4	1259.6047047306376	False	0.0	False	-1
Cell1981	2	5631.150299438235	False	0.0	False	-1
Cell1982	5	4210.422671224022	False	0.0	False	-1
Cell1983	2	2720.3698432694437	True	0.6936226896907781	False	-1
Cell1984	3	11184.135195855853	False	0.0	False	-1
Cell1985	5	3315.5325300677214	False	0.0	False	-1
Cell1986	4	1017.9392494869853	False	0.0	False	-1
Cell1987	1	4952.690961438191	False	0.0	False	-1
Cell1988	4	5322.316863030056	False	0.0	False	-1
Cell1989	4	1448.7218543931851	False	0.0	False	-1
Cell1990	6	1657.9537794575406	False	0.0	False	-1
Cell1991	1	3218.0802321368897	True	0.22622714961832652	False	-1
Cell1992	6	5366.91647724071	False	0.0	False	-1
Cell1993	5	365.1371254793181	False	0.0	False	-1
Cell1994	3	2074.8436817157067	False	0.0	False	-1
Cell1995	5	2616.0971433822647	False	0.0	False	-1
Cell1996	4	3077.145323670893	False	0.0	False	-1
Cell1997	4	1857.7904932673387	False	0.0	False	-1
Cell1998	4	1234.993145045402	False	0.0	False	-1
Cell1999	1	2125.524857781572	True	0.32405253845503057	False	-1
Cell2000	3	3654.8019295061513	True	0.12362668021907171	False	-1
Cell2001	4	1395.2877318590404	False	0.0	False	-1
Cell2002	3	1669.9947484577717	True	0.3264228683798255	False	-1
Cell2003	5	460.26550344611024	False	0.0	False	-1
Cell2004	3	1994.9125855094676	False	0.0	False	-1
Cell2005	1	475.90107030814374	False	0.0	False	-1
Cell2006	6	2247.4693866747675	False	0.0	False	-1
Cell2007	4	338.40492457097974	False	0.0	False	-1
Cell2008	4	4201.099661499545	False	0.0	False	-1
Cell2009	2	3131.653342273409	False	0.0	False	-1
Cell2010	5	3065.034581573661	False	0.0	False	-1
Cell2011	3	2547.459028259545	True	0.5990961158123659	False	-1
Cell2012	4	730.1779991084892	False	0.0	False	-1
